Column1,Column2,Column3,Column4,Column5,Column6,Column64,Column63,Column62,Column7,Column8,Column9,Column10,Column11,Column12,,,,,a,b,,
PLÍNIO VALÉRIO,PSDB,AM,Titular,2019 / 2027,(61)3303-2833,(61)3303-2835,,,30/01/1955,sen.pliniovalerio@senado.leg.br,Denise Scarassati Marques,SENADO FEDERAL ANEXO 2  TÉRREO ALA ALEXANDRE COSTA 1º PAVIMENTO GABINETE 01                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('PLÍNIO VALÉRIO','PSDB','AM','Titular','2019 / 2027','30/01/1955','sen.pliniovalerio@senado.leg.br','PBA6483');",PBA6483,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-2833' from senador where nome = 'PLÍNIO VALÉRIO';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-2835' from senador where nome = 'PLÍNIO VALÉRIO';",,,SENADO FEDERAL ANEXO 2,ALA TEOTÔNIO VILELA GABINETE 17,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 2','ALA TEOTÔNIO VILELA GABINETE 17');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select 'Denise Scarassati Marques', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 2' and Localizacao.Complemento ='ALA TEOTÔNIO VILELA GABINETE 17' and senador.nome = 'PLÍNIO VALÉRIO';"
RANDOLFE RODRIGUES,REDE,AP,Titular,2019 / 2027,(61)3303-6777,(61)3303-6568,,,06/11/1972,sen.randolferodrigues@senado.leg.br,-,SENADO FEDERAL ANEXO 1  9º PAVIMENTO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('RANDOLFE RODRIGUES','REDE','AP','Titular','2019 / 2027','06/11/1972','sen.randolferodrigues@senado.leg.br','PBA6475');",PBA6475,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-6777' from senador where nome = 'RANDOLFE RODRIGUES';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-6568' from senador where nome = 'RANDOLFE RODRIGUES';",,,SENADO FEDERAL ANEXO 1,15º PAVIMENTO,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 1','15º PAVIMENTO');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select '-', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 1' and Localizacao.Complemento ='15º PAVIMENTO' and senador.nome = 'RANDOLFE RODRIGUES';"
REGUFFE,PODEMOS,DF,Titular,2015 / 2023,(61)3303-6355,,,,05/09/1972,sen.reguffe@senado.leg.br,-,SENADO FEDERAL ANEXO 2   ALA TEOTÔNIO VILELA GABINETE 17                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('REGUFFE','PODEMOS','DF','Titular','2015 / 2023','05/09/1972','sen.reguffe@senado.leg.br','NULL');",NULL,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-6355' from senador where nome = 'REGUFFE';",,,,SENADO FEDERAL ANEXO 1,25º PAVIMENTO,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 1','25º PAVIMENTO');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select '-', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 1' and Localizacao.Complemento ='25º PAVIMENTO' and senador.nome = 'REGUFFE';"
RENAN CALHEIROS,MDB,AL,Titular,2019 / 2027,(61)3303-2261,,,,16/09/1955,sen.renancalheiros@senado.leg.br,Martha Lyra Nascimento,SENADO FEDERAL ANEXO 1  15º PAVIMENTO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('RENAN CALHEIROS','MDB','AL','Titular','2019 / 2027','16/09/1955','sen.renancalheiros@senado.leg.br','PBB5187');",PBB5187,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-2261' from senador where nome = 'RENAN CALHEIROS';",,,,SENADO FEDERAL ANEXO 2,ALA AFONSO ARINOS GABINETE 07,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 2','ALA AFONSO ARINOS GABINETE 07');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select 'Martha Lyra Nascimento', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 2' and Localizacao.Complemento ='ALA AFONSO ARINOS GABINETE 07' and senador.nome = 'RENAN CALHEIROS';"
ROBERTO ROCHA,PSDB,MA,Titular,2015 / 2023,(61)3303-1437,(61)3303-1506,(61)3303-1438,,04/08/1965,sen.robertorocha@senado.leg.br,Luis Paulo De Area Leão Rosas Costa,SENADO FEDERAL ANEXO 1  25º PAVIMENTO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('ROBERTO ROCHA','PSDB','MA','Titular','2015 / 2023','04/08/1965','sen.robertorocha@senado.leg.br','PBA6472');",PBA6472,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-1437' from senador where nome = 'ROBERTO ROCHA';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-1506' from senador where nome = 'ROBERTO ROCHA';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-1438' from senador where nome = 'ROBERTO ROCHA';",,SENADO FEDERAL ANEXO 2,ALA TEOTÔNIO VILELA GABINETE 24,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 2','ALA TEOTÔNIO VILELA GABINETE 24');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select 'Luis Paulo De Area Leão Rosas Costa', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 2' and Localizacao.Complemento ='ALA TEOTÔNIO VILELA GABINETE 24' and senador.nome = 'ROBERTO ROCHA';"
RODRIGO CUNHA,PSDB,AL,Titular,2019 / 2027,(61)3303-6083,,,,11/05/1981,sen.rodrigocunha@senado.leg.br,Yuri Afonso Farias De Sousa,SENADO FEDERAL ANEXO 2   ALA AFONSO ARINOS GABINETE 07                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('RODRIGO CUNHA','PSDB','AL','Titular','2019 / 2027','11/05/1981','sen.rodrigocunha@senado.leg.br','PBB5169');",PBB5169,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-6083' from senador where nome = 'RODRIGO CUNHA';",,,,SENADO FEDERAL ANEXO 2,ALA TEOTÔNIO VILELA GABINETE 12,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 2','ALA TEOTÔNIO VILELA GABINETE 12');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select 'Yuri Afonso Farias De Sousa', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 2' and Localizacao.Complemento ='ALA TEOTÔNIO VILELA GABINETE 12' and senador.nome = 'RODRIGO CUNHA';"
RODRIGO PACHECO,DEM,MG,Titular,2019 / 2027,(61)3303-2794,(61)3303-2795,,,03/11/1976,sen.rodrigopacheco@senado.leg.br,João Batista Marques,SENADO FEDERAL ANEXO 2   ALA TEOTÔNIO VILELA GABINETE 24                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('RODRIGO PACHECO','DEM','MG','Titular','2019 / 2027','03/11/1976','sen.rodrigopacheco@senado.leg.br','PBB5157');",PBB5157,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-2794' from senador where nome = 'RODRIGO PACHECO';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-2795' from senador where nome = 'RODRIGO PACHECO';",,,SENADO FEDERAL ANEXO 2,ALA NILO COELHO PAVIMENTO TÉRREO GABINETE 11,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 2','ALA NILO COELHO PAVIMENTO TÉRREO GABINETE 11');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select 'João Batista Marques', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 2' and Localizacao.Complemento ='ALA NILO COELHO PAVIMENTO TÉRREO GABINETE 11' and senador.nome = 'RODRIGO PACHECO';"
ROGÉRIO CARVALHO,PT,SE,Titular,2019 / 2027,(61)3303-2201,(61)3303-2203,,,02/08/1968,sen.rogeriocarvalho@senado.leg.br,Frederico De Pina Álvares Filho,SENADO FEDERAL ANEXO 2   ALA TEOTÔNIO VILELA GABINETE 12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('ROGÉRIO CARVALHO','PT','SE','Titular','2019 / 2027','02/08/1968','sen.rogeriocarvalho@senado.leg.br','PBB9989');",PBB9989,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-2201' from senador where nome = 'ROGÉRIO CARVALHO';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-2203' from senador where nome = 'ROGÉRIO CARVALHO';",,,SENADO FEDERAL ANEXO 2,ALA TEOTÔNIO VILELA GABINETE 01,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 2','ALA TEOTÔNIO VILELA GABINETE 01');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select 'Frederico De Pina Álvares Filho', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 2' and Localizacao.Complemento ='ALA TEOTÔNIO VILELA GABINETE 01' and senador.nome = 'ROGÉRIO CARVALHO';"
ROMARIO,PODEMOS,RJ,Titular,2015 / 2023,(61)3303-6519,(61)3303-6517,(61)3303-6520,,29/01/1966,sen.romario@senado.leg.br,Wester Eliezer Silva Santos,SENADO FEDERAL ANEXO 2   ALA NILO COELHO PAVIMENTO TÉRREO GABINETE 11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('ROMARIO','PODEMOS','RJ','Titular','2015 / 2023','29/01/1966','sen.romario@senado.leg.br','PBC0006');",PBC0006,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-6519' from senador where nome = 'ROMARIO';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-6517' from senador where nome = 'ROMARIO';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-6520' from senador where nome = 'ROMARIO';",,SENADO FEDERAL ANEXO 2,ALA TANCREDO NEVES GABINETE 54,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 2','ALA TANCREDO NEVES GABINETE 54');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select 'Wester Eliezer Silva Santos', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 2' and Localizacao.Complemento ='ALA TANCREDO NEVES GABINETE 54' and senador.nome = 'ROMARIO';"
ROSE DE FREITAS,PODEMOS,ES,Titular,2015 / 2023,(61)3303-1156,,,,23/01/1949,rose.freitas@senadora.leg.br,-,SENADO FEDERAL ANEXO 2   ALA TEOTÔNIO VILELA GABINETE 01                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('ROSE DE FREITAS','PODEMOS','ES','Titular','2015 / 2023','23/01/1949','rose.freitas@senadora.leg.br','PBB8785');",PBB8785,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-1156' from senador where nome = 'ROSE DE FREITAS';",,,,SENADO FEDERAL ANEXO 2,ALA AFONSO ARINOS GABINETE 11,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 2','ALA AFONSO ARINOS GABINETE 11');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select '-', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 2' and Localizacao.Complemento ='ALA AFONSO ARINOS GABINETE 11' and senador.nome = 'ROSE DE FREITAS';"
SÉRGIO PETECÃO,PSD,AC,Titular,2019 / 2027,(61)3303-6708,(61)3303-6709,,,20/04/1960,sergio.petecao@senador.leg.br,Alexandre Cruvinel Lopes,SENADO FEDERAL ANEXO 2   ALA TANCREDO NEVES GABINETE 54                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('SÉRGIO PETECÃO','PSD','AC','Titular','2019 / 2027','20/04/1960','sergio.petecao@senador.leg.br','PBA6474');",PBA6474,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-6708' from senador where nome = 'SÉRGIO PETECÃO';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-6709' from senador where nome = 'SÉRGIO PETECÃO';",,,SENADO FEDERAL EDIFÍCIO PRINCIPAL   ,ALA DINARTE MARIZ GABINETE 01,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL EDIFÍCIO PRINCIPAL   ','ALA DINARTE MARIZ GABINETE 01');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select 'Alexandre Cruvinel Lopes', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL EDIFÍCIO PRINCIPAL   ' and Localizacao.Complemento ='ALA DINARTE MARIZ GABINETE 01' and senador.nome = 'SÉRGIO PETECÃO';"
SIMONE TEBET,MDB,MS,Titular,2015 / 2023,(61)3303-1128,(61)3303-1920,,,22/02/1970,sen.simonetebet@senado.leg.br,Jacqueline Mousinho Macario,SENADO FEDERAL ANEXO 2   ALA AFONSO ARINOS GABINETE 11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('SIMONE TEBET','MDB','MS','Titular','2015 / 2023','22/02/1970','sen.simonetebet@senado.leg.br','PBB9996');",PBB9996,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-1128' from senador where nome = 'SIMONE TEBET';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-1920' from senador where nome = 'SIMONE TEBET';",,,SENADO FEDERAL ANEXO 2,ALA AFONSO ARINOS GABINETE 04,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 2','ALA AFONSO ARINOS GABINETE 04');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select 'Jacqueline Mousinho Macario', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 2' and Localizacao.Complemento ='ALA AFONSO ARINOS GABINETE 04' and senador.nome = 'SIMONE TEBET';"
SORAYA THRONICKE,PSL,MS,Titular,2019 / 2027,(61)3303-1775,,,,01/06/1973,sen.sorayathronicke@senado.leg.br,Vanda Josefina Branchine,SENADO FEDERAL EDIFÍCIO PRINCIPAL   ALA DINARTE MARIZ GABINETE 01                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('SORAYA THRONICKE','PSL','MS','Titular','2019 / 2027','01/06/1973','sen.sorayathronicke@senado.leg.br','PBA6481');",PBA6481,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-1775' from senador where nome = 'SORAYA THRONICKE';",,,,SENADO FEDERAL ANEXO 1,14º PAVIMENTO,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 1','14º PAVIMENTO');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select 'Vanda Josefina Branchine', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 1' and Localizacao.Complemento ='14º PAVIMENTO' and senador.nome = 'SORAYA THRONICKE';"
STYVENSON VALENTM,PODEMOS,RN,Titular,2019 / 2027,(61)3303-1148,(61)3303-6554,,,07/02/1977,sen.styvensonvalentim@senado.leg.br,Myrian Violeta Cavalhero,SENADO FEDERAL ANEXO 2   ALA AFONSO ARINOS GABINETE 04                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('STYVENSON VALENTM','PODEMOS','RN','Titular','2019 / 2027','07/02/1977','sen.styvensonvalentim@senado.leg.br','PBB5165');",PBB5165,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-1148' from senador where nome = 'STYVENSON VALENTM';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-6554' from senador where nome = 'STYVENSON VALENTM';",,,SENADO FEDERAL ANEXO 2,ALA RUY CARNEIRO GABINETE 03,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 2','ALA RUY CARNEIRO GABINETE 03');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select 'Myrian Violeta Cavalhero', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 2' and Localizacao.Complemento ='ALA RUY CARNEIRO GABINETE 03' and senador.nome = 'STYVENSON VALENTM';"
TASSO JEREISSATI,PSDB,CE,Titular,2015 / 2023,(61)3303-4502,(61)3303-4503,(61)3303-4573,,15/12/1948,sen.tassojereissati@senado.leg.br,-,SENADO FEDERAL ANEXO 1  14º PAVIMENTO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('TASSO JEREISSATI','PSDB','CE','Titular','2015 / 2023','15/12/1948','sen.tassojereissati@senado.leg.br','PBC0013');",PBC0013,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-4502' from senador where nome = 'TASSO JEREISSATI';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-4503' from senador where nome = 'TASSO JEREISSATI';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-4573' from senador where nome = 'TASSO JEREISSATI';",,SENADO FEDERAL ANEXO 2,ALA AFONSO ARINOS GABINETE 13,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 2','ALA AFONSO ARINOS GABINETE 13');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select '-', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 2' and Localizacao.Complemento ='ALA AFONSO ARINOS GABINETE 13' and senador.nome = 'TASSO JEREISSATI';"
TEOMÁRIO MOTA,PROS,RR,Titular,2015 / 2023,(61)3303-6315,,,,15/02/1958,sen.telmariomota@senado.leg.br,Sônia Maria De Almeida Fényes (chefe substituto),SENADO FEDERAL ANEXO 2   ALA RUY CARNEIRO GABINETE 03                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('TEOMÁRIO MOTA','PROS','RR','Titular','2015 / 2023','15/02/1958','sen.telmariomota@senado.leg.br','PBB5183');",PBB5183,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-6315' from senador where nome = 'TEOMÁRIO MOTA';",,,,SENADO FEDERAL ANEXO 1,20º PAVIMENTO,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 1','20º PAVIMENTO');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select 'Sônia Maria De Almeida Fényes (chefe substituto)', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 1' and Localizacao.Complemento ='20º PAVIMENTO' and senador.nome = 'TEOMÁRIO MOTA';"
VANDERLAN CARDOSO,PP,GO,Titular,2019 / 2027,(61)3303-2092,(61)3303-2099,,,15/11/1962,sen.vanderlancardoso@senado.leg.br,Jaime Domingos Casas,SENADO FEDERAL ANEXO 2   ALA AFONSO ARINOS GABINETE 13                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('VANDERLAN CARDOSO','PP','GO','Titular','2019 / 2027','15/11/1962','sen.vanderlancardoso@senado.leg.br','NULL');",NULL,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-2092' from senador where nome = 'VANDERLAN CARDOSO';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-2099' from senador where nome = 'VANDERLAN CARDOSO';",,,SENADO FEDERAL ANEXO 1,19º PAVIMENTO,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 1','19º PAVIMENTO');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select 'Jaime Domingos Casas', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 1' and Localizacao.Complemento ='19º PAVIMENTO' and senador.nome = 'VANDERLAN CARDOSO';"
VENEZIANO VITAL DO RÊGO,PSB,PB,Titular,2019 / 2027,(61)3303-2252,(61)3303-2481,,,17/07/1970,sen.venezianovitaldorego@senado.leg.br,Daniel Queiroz De Medeiros Chianca,SENADO FEDERAL ANEXO 1  20º PAVIMENTO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('VENEZIANO VITAL DO RÊGO','PSB','PB','Titular','2019 / 2027','17/07/1970','sen.venezianovitaldorego@senado.leg.br','PBB5188');",PBB5188,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-2252' from senador where nome = 'VENEZIANO VITAL DO RÊGO';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-2481' from senador where nome = 'VENEZIANO VITAL DO RÊGO';",,,SENADO FEDERAL ANEXO 2,ALA TANCREDO NEVES GABINETE 57,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 2','ALA TANCREDO NEVES GABINETE 57');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select 'Daniel Queiroz De Medeiros Chianca', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 2' and Localizacao.Complemento ='ALA TANCREDO NEVES GABINETE 57' and senador.nome = 'VENEZIANO VITAL DO RÊGO';"
WELLINGTON FAGUNDES,PL,MT,Titular,2015 / 2023,(61)3303-6219,(61)3303-3778,,,01/06/1957,sen.wellingtonfagundes@senado.leg.br,Fernando Pereira Damasceno,SENADO FEDERAL ANEXO 1  19º PAVIMENTO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('WELLINGTON FAGUNDES','PL','MT','Titular','2015 / 2023','01/06/1957','sen.wellingtonfagundes@senado.leg.br','PBB8788');",PBB8788,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-6219' from senador where nome = 'WELLINGTON FAGUNDES';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-3778' from senador where nome = 'WELLINGTON FAGUNDES';",,,SENADO FEDERAL ANEXO 1,8º PAVIMENTO,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 1','8º PAVIMENTO');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select 'Fernando Pereira Damasceno', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 1' and Localizacao.Complemento ='8º PAVIMENTO' and senador.nome = 'WELLINGTON FAGUNDES';"
WEVERTON DE SOUSA,PDT,MA,Titular,2019 / 2027,(61)3303-4161,(61)3303-5867,,,08/10/1979,sen.wevertonrocha@senado.leg.br,Cristina Lino Coêlho Stuckert,SENADO FEDERAL ANEXO 2   ALA TANCREDO NEVES GABINETE 57                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,"INSERT INTO Senador (Nome,Partido,UF,Titularidade,Mandato,DtNasc,Email,fk_Placa) values  ('WEVERTON DE SOUSA','PDT','MA','Titular','2019 / 2027','08/10/1979','sen.wevertonrocha@senado.leg.br','PBB5172');",PBB5172,"insert into sen_telefone (sen, telefone) select  id , '(61)3303-4161' from senador where nome = 'WEVERTON DE SOUSA';","insert into sen_telefone (sen, telefone) select  id , '(61)3303-5867' from senador where nome = 'WEVERTON DE SOUSA';",,,SENADO FEDERAL ANEXO 2,ALA TEOTÔNIO VILELA GABINETE 18,"insert into localizacao (endereco, complemento) values ('SENADO FEDERAL ANEXO 2','ALA TEOTÔNIO VILELA GABINETE 18');","insert into gabinete (Chefe_de_Gabinete, fk_Localizacao, Sen_ID) select 'Cristina Lino Coêlho Stuckert', Localizacao.Localizacao_PK, senador.id from Localizacao, senador where Localizacao.Endereco = 'SENADO FEDERAL ANEXO 2' and Localizacao.Complemento ='ALA TEOTÔNIO VILELA GABINETE 18' and senador.nome = 'WEVERTON DE SOUSA';"
